,name,category,star,star_count,review,address,lat,lng
0,교대곱창,"곱창,막창",3.0,159건,161,서울 서초구 서초중앙로 77,37.488679037366,127.01425177756
1,탐라도야지,"육류,고기",4.0,70건,220,서울 서초구 서초대로50길 82,37.489595083163,127.013561182941
2,장꼬방,"찌개,전골",3.2,299건,122,서울 서초구 효령로 364,37.4868928106781,127.023662920981
3,해담채 남부터미널점,"해물,생선",3.1,10건,47,서울 서초구 서초중앙로5길 10-8 쁘띠오피스텔 지하1층,37.4858654442726,127.015099594605
4,카페로비,디저트카페,3.9,15건,127,서울 서초구 반포대로20길 53 1층,37.4885347740802,127.012780905228
5,감격시대,"육류,고기",3.0,24건,134,서울 서초구 서초대로50길 104,37.4885454809991,127.013718729127
6,진대감 교대점,"육류,고기",2.9,18건,86,서울 서초구 서초대로50길 62-9,37.4903603599353,127.013109586323
7,사람사는 고깃집 김일도 서초점,"육류,고기",3.9,8건,105,서울 서초구 효령로55길 39 호텔센트로 1층,37.486578275487,127.014014385044
8,거북곱창,"곱창,막창",3.3,131건,64,서울 서초구 서초대로50길 94 1층,37.4890335646337,127.013652331411
9,우작설렁탕,설렁탕,3.7,106건,58,서울 서초구 서초중앙로6길 7 홍빌딩 지하1층,37.4861980516193,127.016121351333
10,그림나베 남부터미널점,일식,3.7,21건,81,"서울 서초구 서초중앙로 42 블루핀 타워 112,113호",37.4858656509843,127.016257753357
11,진대감 서초점,"육류,고기",4.5,2건,31,서울 서초구 효령로55길 39 센트로호텔 1층,37.486578275487,127.014014385044
12,교대수산 교대점,회,3.8,10건,35,서울 서초구 사임당로 85,37.4898853490328,127.019062868873
13,육통령,"육류,고기",2.4,10건,62,서울 서초구 반포대로20길 69,37.4887950669684,127.013660090025
14,레몬그라스타이,태국음식,4.0,6건,70,서울 서초구 효령로68길 67,37.4853601014751,127.021317868884
15,캔프치킨,치킨,4.2,16건,20,서울 서초구 반포대로24길 96 구산빌딩 1층,37.4888282723171,127.014017292973
16,화포식당 교대점,"육류,고기",3.4,17건,89,서울 서초구 서초대로46길 106,37.4900047429788,127.013806176476
17,세광양대창 교대별관,"곱창,막창",4.9,32건,29,서울 서초구 서초대로46길 99 2층,37.4901744397779,127.01348530141
18,도담,"떡,한과",3.8,10건,25,서울 서초구 효령로61길 14-13,37.4869513916894,127.01964567733
19,송쉐프 르쁘띠,중화요리,4.3,4건,18,서울 서초구 반포대로24길 95 1층,37.4891105523448,127.01406540183
20,더브레드블루 서초점,"제과,베이커리",4.1,8건,52,서울 서초구 서초중앙로8길 17 1층,37.4867883623402,127.01633857201
21,ttt커피 비씨카드점,카페,2.0,4건,42,서울 서초구 효령로 275 1층,37.4849697732269,127.014200758137
22,군자대한곱창 교대점,"곱창,막창",5.0,5건,40,서울 서초구 서초대로50길 76 1층,37.4898121370017,127.013551723943
23,항방양육관 교대2호점,양꼬치,3.6,23건,35,서울 서초구 서초대로50길 93 동명빌딩 2층,37.4890669600581,127.013926200625
24,송가옥,"육류,고기",4.6,7건,15,서울 서초구 반포대로20길 57 한송빌딩 지하 1층,37.488580801863,127.012907101872
25,형제들감자탕 교대점,감자탕,3.4,5건,26,서울 서초구 서초대로50길 63 1층,37.4904511963986,127.013770639952
26,마구로센 남부터미널점,참치회,3.3,9건,37,서울 서초구 반포대로14길 58 2층,37.4861893857813,127.01413665284
27,늘푸름홍천한우 서초점,"육류,고기",3.7,4건,77,서울 서초구 효령로55길 47,37.4869640877949,127.014009142827
28,원조두부촌,두부전문점,3.1,11건,12,서울 서초구 서초대로50길 79,37.4897435302428,127.0138967008
29,천지궁 서초점,중화요리,3.5,28건,23,서울 서초구 반포대로12길 33 현대오피스텔 1층,37.4853177812091,127.01308677007
30,바베큐큐브,"육류,고기",3.7,6건,67,서울 서초구 반포대로24길 95,37.4891105523448,127.01406540183
31,스타마라탕,중화요리,4.6,11건,29,서울 서초구 서초대로46길 109,37.4902379938396,127.013976397133
32,흑돼지삼백식당 서초점,"육류,고기",2.9,9건,59,서울 서초구 효령로55길 27 2층,37.4860159449826,127.014109144504
33,굴뚝집 남부터미널점,"육류,고기",3.6,8건,115,서울 서초구 효령로53길 23,37.4856969721579,127.0134734159
34,레트로카페트레이더,테마카페,3.6,9건,32,서울 서초구 효령로 316-1 2층,37.4854201490875,127.018966531325
35,스시환,"초밥,롤",2.8,22건,39,서울 서초구 서초중앙로 38,37.4854679435006,127.016275305738
36,도톤보리 교대점,일본식주점,3.0,9건,34,서울 서초구 서초대로50길 67,37.4902546011258,127.013731253787
37,회뜨는사나이 교대점,회,3.0,5건,119,서울 서초구 서초대로46길 106,37.4900047429788,127.013806176476
38,서초명가 서초본점,"해물,생선",4.5,4건,41,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
39,하남돼지집 교대점,삼겹살,3.8,20건,28,서울 서초구 서초대로46길 99,37.4901744397779,127.01348530141
40,항방양육관 교대본점,양꼬치,3.6,5건,9,서울 서초구 반포대로24길 77 상원빌딩 1층,37.488962077568,127.013186118511
41,윙크키친앤텝하우스,양식,2.9,10건,21,서울 서초구 서초중앙로 99 2층,37.4906233610491,127.013923323459
42,명불허전 원조골뱅이 교대본점,실내포장마차,4.7,11건,31,서울 서초구 서초대로50길 75,37.4898649017233,127.013847762095
43,스시36.5,"초밥,롤",5.0,8건,35,서울 서초구 효령로 307 1층,37.4855962923795,127.01783408772
44,705사케집 교대점,일본식주점,3.0,4건,26,서울 서초구 사임당로 26 신영빌딩 1층,37.4876445587152,127.012960084157
45,강촌식당 서초점,닭요리,3.4,5건,52,서울 서초구 효령로 316-1 1층,37.4854201490875,127.018966531325
46,생활맥주 남부터미널점,"호프,요리주점",4.0,5건,16,서울 서초구 효령로55길 15 벨타워오피스텔 1층 104호,37.4854603723598,127.01420017259
47,정순화청국장 서초본점,한식,4.6,5건,8,서울 서초구 효령로 362 야장빌딩 1층,37.4867687631524,127.023556370225
48,함평한우정육식당 서초본점,"육류,고기",3.5,4건,5,서울 서초구 효령로55길 57,37.4872629612234,127.013932649965
49,P268,카페,1.8,4건,36,서울 서초구 서초중앙로 72,37.4881216800977,127.014931006517
50,소울버킷,햄버거,4.6,12건,49,서울 서초구 서초중앙로 75 202호,37.4885005435472,127.014286230696
51,스타벅스 남부터미널점,커피전문점,3.5,16건,7,서울 서초구 서초중앙로 26 서초동 삼성 래미안 아파트 유니빌1층,37.4846872089607,127.016991752076
52,조선화로집 교대점,"육류,고기",5.0,1건,5,서울 서초구 사임당로 27 평환빌딩 1층,37.4881098155374,127.013174322322
53,미토요,"돈까스,우동",3.3,4건,43,서울 서초구 효령로 279 지하1층,37.4849415024327,127.014765522044
54,더진미평냉,냉면,4.5,14건,11,서울 서초구 서초중앙로 58 피앤디 솔로빌 지하2층,37.4871437304777,127.015593855751
55,5의의미,"호프,요리주점",4.6,7건,9,서울 서초구 효령로67길 71-11,37.4898250478065,127.022288071182
56,호주,일본식주점,4.3,4건,20,서울 서초구 서초중앙로 51 서초신성미소시티 1층 105호,37.486312988348,127.014995322006
57,스타벅스 서울교대점,커피전문점,2.6,13건,9,서울 서초구 서초중앙로 64 1층,37.4874401271955,127.015170128436
58,해담 서초본점,회,2.3,14건,4,서울 서초구 사임당로 39 한성빌딩 2층,37.4884189352008,127.014095010132
59,유다,일본식주점,3.3,3건,9,서울 서초구 반포대로20길 57 한송빌딩 1층,37.488580801863,127.012907101872
60,KFC 서초동점,패스트푸드,2.4,20건,8,서울 서초구 효령로 283,37.485018595965,127.015025591396
61,백년불고기물갈비 서초점,"불고기,두루치기",4.6,5건,26,서울 서초구 효령로55길 22 그린빌오피스 101호,37.4857996317481,127.014693666479
62,도미노피자 서초점,피자,3.3,3건,5,"서울 서초구 사임당로 115 지하1층 B101,B102호",37.4911711387954,127.022363779966
63,롯데리아 남부터미널점,패스트푸드,2.0,21건,8,서울 서초구 효령로 289 장곡빌딩 103호,37.4851294931638,127.015844898549
64,에머이 남부터미널점,베트남음식,2.9,16건,184,"서울 서초구 서초중앙로 26 래미안 서초유니빌 1,2층",37.4846872089607,127.016991752076
65,신선설농탕 서초점,설렁탕,3.4,15건,6,서울 서초구 효령로 322,37.4855842185782,127.019544688905
66,가진항,회,3.0,13건,9,서울 서초구 서초대로50길 93,37.4890669600581,127.013926200625
67,진미일식,일식,5.0,3건,12,서울 서초구 효령로68길 102 선민빌딩 1층,37.4854064736992,127.019398672306
68,스타벅스 서초동점,커피전문점,4.0,8건,1,서울 서초구 남부순환로339길 64 현우빌딩1층,37.4859259765406,127.021583627348
69,티안,카페,4.3,3건,27,서울 서초구 서리풀길 21 1층,37.4881935694247,127.020424728243
70,BHC치킨 서초교대점,치킨,4.3,4건,2,서울 서초구 사임당로12길 17,37.4882555354808,127.01717358841
71,치킨24 교대본점,치킨,5.0,1건,5,서울 서초구 서초대로50길 66,37.4903893393009,127.013404378251
72,버거파이터,햄버거,4.7,9건,8,서울 서초구 사임당로 58 제일빌딩 1층,37.4886519231458,127.016295331893
73,바나프레소 남부터미널점,카페,2.8,4건,10,서울 서초구 효령로57길 1,37.4853173911549,127.016873739276
74,예향,한식,0.0,1건,4,서울 서초구 서초중앙로6길 5,37.4863609620923,127.016061233601
75,풍년서서갈비,갈비,3.0,9건,12,서울 서초구 서초대로50길 84-3,37.4894059557679,127.01361225804
76,북창동순두부 서초점,두부전문점,2.4,5건,14,서울 서초구 효령로 330 1층,37.4857601563836,127.020252541367
77,칭하이,중화요리,2.3,9건,26,서울 서초구 효령로68길 88 진영빌딩 1층,37.485542040319,127.020146990209
78,시래향 1호점 본점,한식,4.3,3건,10,서울 서초구 사임당로 66,37.4889994957009,127.017187101343
79,엘마론,카페,4.2,11건,8,서울 서초구 서초중앙로 51 신성미소시티 1층,37.486312988348,127.014995322006
80,아이언쉐프,"스테이크,립",4.7,7건,28,서울 서초구 사임당로8길 10,37.4880847799566,127.015313181369
81,우리바다생태찌개,"찌개,전골",3.8,15건,2,서울 서초구 반포대로24길 82,37.4887486063504,127.013385880372
82,이고집쭈꾸미 교대직영점,"해물,생선",3.0,3건,19,서울 서초구 서초대로50길 105,37.4886386932269,127.014076507534
83,동수원갈비 서초본점,갈비,2.7,3건,3,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
84,W23 서초점,와인바,3.0,5건,11,서울 서초구 효령로 331,37.4863955036774,127.020505987682
85,우리수산,회,4.0,4건,88,서울 서초구 효령로67길 7,37.487516626848,127.023420580883
86,소개야 교대직영점,"육류,고기",4.8,4건,23,서울 서초구 반포대로24길 77 상원빌딩 1층,37.488962077568,127.013186118511
87,서초아구해물찜탕,아구,4.6,10건,11,서울 서초구 효령로55길 15 벨타워 105호,37.4854603723598,127.01420017259
88,미스터피자 교대점,피자,5.0,1건,4,서울 서초구 서초중앙로 103,37.4908824057121,127.013880855014
89,동대문엽기떡볶이 교대점,떡볶이,2.3,10건,15,서울 서초구 서초중앙로 75 201호,37.4885005435472,127.014286230696
90,배수경양재정육식당,"육류,고기",3.0,2건,2,서울 서초구 남부순환로339길 72,37.4862096283726,127.021504447703
91,놀숲 교대점,만화카페,4.7,3건,6,서울 서초구 사임당로 46 서초제일빌딩 2층,37.4882876281375,127.015069778842
92,할리스커피 남부터미널점,커피전문점,4.0,5건,4,서울 서초구 서초중앙로 52 영진빌딩 1층,37.4867307777424,127.015750032123
93,황궁,중화요리,2.8,10건,9,서울 서초구 효령로55길 28,37.4861327609484,127.01447946651
94,서초갈매기,"육류,고기",0.0,0건,10,서울 서초구 서초대로46길 97 1층,37.490174728018,127.013327222883
95,엘브로커피,카페,5.0,7건,8,서울 서초구 서초대로46길 93 앱콥파크빌딩 101호,37.490154566372,127.013140419771
96,스시마카세,"초밥,롤",3.8,10건,5,서울 서초구 서초중앙로 42 블루핀타워B-109호,37.4858656509843,127.016257753357
97,한솥도시락 교대후문앞점,도시락,3.5,9건,6,서울 서초구 서초중앙로 83,37.4891321589395,127.014212401086
98,교촌치킨 서초3호점,치킨,2.9,12건,6,서울 서초구 사임당로 31,37.4882347498646,127.013488684094
99,카페설리번 서초점,카페,3.0,5건,16,서울 서초구 효령로 355 1층,37.4871865220316,127.022834999811
100,커피나무 교대점,카페,5.0,2건,7,서울 서초구 서초중앙로 97 1층,37.4904809088221,127.013948173577
101,삼학도,회,3.5,12건,2,서울 서초구 효령로57길 4,37.4854189072992,127.017065185618
102,크리스피크림도넛 남부터미널점,도넛,0.0,0건,3,서울 서초구 효령로 292 서울남부터미널 상가 1층,37.4835466074664,127.015110886678
103,본죽 남부터미널점,죽,2.0,14건,4,서울 서초구 효령로 303 부속상가 10동 1층 101호,37.4854765326893,127.017334073774
104,이디야커피 서울교대점,커피전문점,3.5,2건,2,서울 서초구 서초중앙로 89,37.4897639613474,127.014080563213
105,깐부치킨 남부터미널점,치킨,2.8,21건,8,"서울 서초구 서초중앙로 42 블루핀타워 B107,B108",37.4858656509843,127.016257753357
106,삼보부대고기,"찌개,전골",4.1,22건,16,서울 서초구 효령로68길 102 선민빌딩 지하 1층,37.4854064736992,127.019398672306
107,바르다김선생 남부터미널점,분식,2.3,9건,11,서울 서초구 반포대로14길 71 LG서초에클라트 1층,37.4869095170024,127.01450471794
108,전주 콩뿌리콩나물국밥,국밥,2.3,5건,14,서울 서초구 효령로53길 23,37.4856969721579,127.0134734159
109,허수아비 남부터미널점,"돈까스,우동",3.2,16건,11,서울 서초구 효령로 307 지하 1층,37.4855962923795,127.01783408772
110,카툰바이커피 서초본점,만화카페,5.0,3건,17,서울 서초구 효령로53길 45 지하1층,37.4865276721133,127.012932415371
111,배스킨라빈스 교대점,아이스크림,3.0,2건,4,서울 서초구 서초대로46길 109,37.4902379938396,127.013976397133
112,초막집 서초본점,"육류,고기",3.0,7건,5,서울 서초구 사임당로 46,37.4882876281375,127.015069778842
113,쏘옥,"제과,베이커리",4.6,8건,14,서울 서초구 사임당로8길 13 1층,37.4879089490512,127.015650889722
114,전주콩나루 콩나물국밥,국밥,3.7,3건,5,서울 서초구 서초중앙로 43 로얄타워,37.4855373251844,127.015576900888
115,파리바게뜨 남부터미널점,"제과,베이커리",3.0,9건,1,서울 서초구 효령로 279,37.4849415024327,127.014765522044
116,이디야커피 남부터미널점,커피전문점,2.3,3건,2,서울 서초구 효령로60길 15,37.4847196331124,127.01885373992
117,서초동연가 교대점,"육류,고기",3.8,7건,9,서울 서초구 서초대로46길 100,37.4899808098296,127.013515118273
118,금화왕돈까스 남부터미널점,"돈까스,우동",1.6,7건,4,서울 서초구 서초중앙로 26 1층 116호,37.4846872089607,127.016991752076
119,육대장 남부터미널점,국밥,3.3,4건,10,서울 서초구 반포대로14길 42 오영빌딩 2층,37.4858456414219,127.013448002236
120,항아리식당,한식,5.0,2건,1,서울 서초구 남부순환로339길 64,37.4859259765406,127.021583627348
121,다동 모밀우동오뎅전문,"돈까스,우동",2.1,32건,10,서울 서초구 사임당로 33,37.4883244624687,127.013729882838
122,교대명가,"곱창,막창",3.0,3건,8,"서울 서초구 서초중앙로 79 1,2층",37.4888545553381,127.014238129094
123,호아빈오리진 교대점,동남아음식,4.2,5건,14,서울 서초구 서초중앙로 97 2층,37.4904809088221,127.013948173577
124,팔도명가산야채순대국 본점,순대,3.2,10건,3,서울 서초구 서초중앙로 58 피앤디솔로빌 1층,37.4871437304777,127.015593855751
125,할리스커피 서초점,커피전문점,5.0,3건,0,서울 서초구 사임당로 26,37.4876445587152,127.012960084157
126,길초밥,"초밥,롤",5.0,2건,18,서울 서초구 사임당로 28,37.4877514833018,127.01318658415
127,죠스떡볶이 남부터미널점,떡볶이,1.8,6건,7,서울 서초구 반포대로14길 71 LG서초에클라트 101호,37.4869095170024,127.01450471794
128,논골집 서초점,"육류,고기",3.3,8건,8,서울 서초구 서초중앙로 66 1층,37.4877248577343,127.015076336989
129,류 서초점,일본식주점,5.0,1건,16,서울 서초구 서초중앙로8길 12 1층,37.4865382572739,127.016231214753
130,우공뭉티기 서초점,"육류,고기",1.0,1건,37,서울 서초구 사임당로 28 1층,37.4877514833018,127.01318658415
131,해방촌HBC고깃집 남부터미널점,"육류,고기",4.6,7건,4,서울 서초구 서초중앙로 46 2층,37.4860819451591,127.015873932206
132,커피빈 남부터미널역점,커피전문점,3.5,8건,1,서울 서초구 서초중앙로 43 로얄타워 1층,37.4855373251844,127.015576900888
133,국대떡볶이 서초남부점,떡볶이,3.4,40건,9,서울 서초구 효령로 314 서광빌딩,37.4853058757741,127.018559459555
134,새마을식당 남부터미널점,"육류,고기",1.4,12건,11,서울 서초구 효령로55길 19 제일빌딩 1층,37.485658507521,127.014171603888
135,강릉경북회집,회,4.0,2건,4,서울 서초구 서초중앙로5길 10-24,37.4864179119086,127.01462673757
136,소나기,한식,4.0,1건,5,서울 서초구 효령로68길 104,37.4853400090711,127.019216390281
137,몬쿠 교대점,"호프,요리주점",4.0,1건,5,서울 서초구 서초중앙로 83,37.4891321589395,127.014212401086
138,가마로강정 교대점,닭강정,4.0,3건,2,서울 서초구 사임당로12길 16 서현빌딩 1층,37.4882662996326,127.016881073793
139,삼계탕마을 서초점,삼계탕,3.2,6건,9,"서울 서초구 효령로 316 정림빌딩 1, 2층",37.4853777314425,127.018842485471
140,중국성,중화요리,3.0,2건,2,서울 서초구 서초중앙로8길 136,37.4873594913749,127.02295988236
141,한신VIP일번지포차,실내포장마차,5.0,1건,1,서울 서초구 남부순환로339길 72 목전빌딩 1층,37.4862096283726,127.021504447703
142,공차 서초점,카페,2.9,8건,0,서울 서초구 효령로55길 28 브이샤르망빌딩 108호 ,37.4861327609484,127.01447946651
143,파스쿠찌 서초점,커피전문점,3.0,4건,2,서울 서초구 서초중앙로8길 7 지하1층,37.4866756094863,127.015948005292
144,셰프의돈까스 남부터미널점,"돈까스,우동",4.0,4건,10,서울 서초구 반포대로14길 71 2층,37.4869095170024,127.01450471794
145,명가교동짬뽕 서초점,중화요리,3.0,13건,4,서울 서초구 반포대로14길 71,37.4869095170024,127.01450471794
146,칠번가피자 서초교대점,피자,5.0,1건,23,서울 서초구 남부순환로339길 47-1 현우빌딩 1층,37.4848865537235,127.021690628752
147,강남짬뽕,중화요리,2.0,9건,24,서울 서초구 효령로 289,37.4851294931638,127.015844898549
148,진배족발 서초점,"족발,보쌈",0.0,0건,2,서울 서초구 효령로55길 28 브이샤르망 2층 206호,37.4861327609484,127.01447946651
149,리어카포차 서초교대1호점,실내포장마차,0.0,0건,7,서울 서초구 사임당로 39 105호,37.4884189352008,127.014095010132
150,큰이모 부대찌개,"찌개,전골",5.0,2건,7,서울 서초구 효령로53길 21,37.485501901176,127.013496898963
151,취홍,중식,0.0,0건,3,서울 서초구 사임당로 46,37.4882876281375,127.015069778842
152,조가홍닭 남부터미널점,치킨,4.4,9건,5,서울 서초구 효령로55길 22 그린빌오피스텔 104호,37.4857996317481,127.014693666479
153,저스트블랙,"호프,요리주점",4.0,7건,11,서울 서초구 서초대로50길 84-11 동혜빌딩 1층,37.4893058158109,127.013152256884
154,강창구찹쌀진순대 남부터미널점,순대,2.6,8건,5,서울 서초구 효령로 330-1,37.4858235616857,127.020401808569
155,페임커피,커피전문점,4.7,7건,5,서울 서초구 사임당로12길 17,37.4882555354808,127.01717358841
156,12바스켓,샌드위치,5.0,5건,40,서울 서초구 효령로 304 국제전자센터 지하1층,37.4847315992014,127.017803806463
157,브루웍스 남부터미널역점,"호프,요리주점",4.0,2건,8,서울 서초구 효령로55길 19 2층,37.485658507521,127.014171603888
158,카페포레스트,카페,4.5,2건,3,서울 서초구 효령로60길 13,37.4849380506901,127.01877125596
159,광시 신흥농장직영점,"육류,고기",4.0,3건,4,서울 서초구 효령로60길 15,37.4847196331124,127.01885373992
160,양계장집아들,치킨,4.0,1건,6,서울 서초구 효령로57길 4,37.4854189072992,127.017065185618
161,군선생 남부터미널점,"해물,생선",5.0,1건,4,서울 서초구 효령로55길 28 브이사르망 빌딩 1층,37.4861327609484,127.01447946651
162,마담버터플라이,카페,3.0,6건,10,서울 서초구 서초중앙로 48,37.4862684624841,127.015809635456
163,원할머니보쌈족발 서초점,"족발,보쌈",3.0,2건,3,서울 서초구 효령로53길 21 신성오피스텔 1층 103호,37.485501901176,127.013496898963
164,해물솥밥모랑 남부터미널점,"해물,생선",3.3,10건,8,서울 서초구 반포대로14길 71 LG에클라트 2층,37.4869095170024,127.01450471794
165,지중해포차,실내포장마차,3.0,1건,2,서울 서초구 서초대로50길 62-5 1층,37.4903524131044,127.013270490764
166,커피829 남부터미널점,커피전문점,5.0,1건,11,서울 서초구 서초동 1743-1,37.4864487576097,127.014372337906
167,피자스쿨 남부터미널역점,피자,4.8,9건,2,서울 서초구 서초중앙로 42 블루핀타워 103호,37.4858656509843,127.016257753357
168,진미정생선구이,"해물,생선",3.0,12건,5,서울 서초구 사임당로 33,37.4883244624687,127.013729882838
